"Year","Month","Sample_Date","SampleID","Plot","Depth","Temperature","CO2","Vegetation","H2S","pH","CH4","NH4","SO4","Cl","Salinity"
2016,"June",23,"443-60",443,60,3,0,4,0.827829148,6.6,13.07739819,-99,-99,-99,-99
2016,"June",23,"443-80",443,80,3,0,4,1.481933214,6.58,36.85812313,-99,-99,-99,-99
2016,"June",23,"443-100",443,100,3,0,4,1.50339388,6.58,34.24329982,-99,-99,-99,-99
2016,"June",23,"443-120",443,120,3,0,4,1.330446869,6.59,39.79253045,-99,-99,-99,-99
2016,"June",23,"450-20",450,20,0,0,4,0.433465103,6.45,7.185049198,-99,-99,-99,-99
2016,"June",23,"450-40",450,40,0,0,4,1.087876237,6.64,25.19152075,-99,-99,-99,-99
2016,"June",23,"450-60",450,60,0,0,4,1.558415084,6.58,75.0550563,-99,-99,-99,-99
2016,"June",23,"450-80",450,80,0,0,4,1.825444992,6.69,311.3010943,-99,-99,-99,-99
2016,"June",23,"450-100",450,100,0,0,4,1.905904734,6.78,242.5971523,-99,-99,-99,-99
2016,"June",23,"450-120",450,120,0,0,4,1.340045698,6.69,166.6689024,-99,-99,-99,-99
2016,"June",23,"451-20",451,20,1,0,4,0.997963399,6.57,6.942642436,-99,-99,-99,-99
2016,"June",23,"451-40",451,40,1,0,4,1.558415084,6.66,26.36626121,-99,-99,-99,-99
2016,"June",23,"451-80",451,80,1,0,4,1.735858175,6.82,29.16326231,-99,-99,-99,-99
2016,"June",23,"451-120",451,120,1,0,4,1.905904734,6.8,174.0650132,-99,-99,-99,-99
2016,"June",24,"452-20",452,20,2,0,4,0.794443889,6.5,4.452363259,-99,-99,-99,-99
2016,"June",24,"452-40",452,40,2,0,4,1.07324992,6.56,11.96425846,-99,-99,-99,-99
2016,"June",24,"452-80",452,80,2,0,4,1.096559305,6.71,35.29258355,-99,-99,-99,-99
2016,"June",24,"452-120",452,120,2,0,4,1.66125568,6.78,47.59012386,-99,-99,-99,-99
2016,"June",24,"453-20",453,20,3,0,4,1.065590757,6.56,5.223186969,-99,-99,-99,-99
2016,"June",24,"453-40",453,40,3,0,4,1.972815888,6.6,12.58964374,-99,-99,-99,-99
2016,"June",24,"453-60",453,60,3,0,4,1.07324992,6.64,24.61013045,-99,-99,-99,-99
2016,"June",24,"453-80",453,80,3,0,4,1.028107069,6.8,23.17756186,-99,-99,-99,-99
2016,"June",24,"453-100",453,100,3,0,4,1.759218722,6.74,38.9140006,-99,-99,-99,-99
2016,"June",24,"453-120",453,120,3,0,4,1.524443876,6.78,34.1072603,-99,-99,-99,-99
2016,"June",24,"460-20",460,20,0,0,4,1.602818622,6.47,16.93825296,-99,-99,-99,-99
2016,"June",24,"460-40",460,40,0,0,4,1.359392037,6.7,48.16412605,-99,-99,-99,-99
2016,"June",24,"460-60",460,60,0,0,4,0.600837253,6.76,39.09086333,-99,-99,-99,-99
2016,"June",24,"460-80",460,80,0,0,4,1.398899134,6.7,150.9004482,-99,-99,-99,-99
2016,"June",24,"460-100",460,100,0,0,4,1.096559305,6.68,119.4713106,-99,-99,-99,-99
2016,"June",24,"460-120",460,120,0,0,4,1.88983565,6.66,14.18219461,-99,-99,-99,-99
2016,"June",24,"461-20",461,20,1,0,4,1.958737044,6.69,4.132398701,-99,-99,-99,-99
2016,"June",24,"461-40",461,40,1,0,4,1.849663717,6.54,12.38602993,-99,-99,-99,-99
2016,"June",24,"461-80",461,80,1,0,4,0.488151553,6.67,40.6156303,-99,-99,-99,-99
2016,"June",24,"461-120",461,120,1,0,4,0.923383366,6.62,44.98193846,-99,-99,-99,-99
2016,"June",24,"462-20",462,20,2,0,4,1.419081182,6.33,4.648705148,-99,-99,-99,-99
2016,"June",24,"462-40",462,40,2,0,4,1.746664197,6.48,10.89528596,-99,-99,-99,-99
2016,"June",24,"462-80",462,80,2,0,4,0.800154125,6.61,31.77297341,-99,-99,-99,-99
2016,"June",24,"462-120",462,120,2,0,4,1.47081937,6.61,38.20862419,-99,-99,-99,-99
2016,"June",24,"463-20",463,20,3,0,4,2.05943968,6.62,13.9131335,-99,-99,-99,-99
2016,"June",24,"463-40",463,40,3,0,4,1.54643717,6.51,40.07023616,-99,-99,-99,-99
2016,"June",24,"463-60",463,60,3,0,4,0.761028129,6.59,31.94749953,-99,-99,-99,-99
2016,"June",24,"463-80",463,80,3,0,4,1.028107069,6.67,28.61784088,-99,-99,-99,-99
2016,"June",24,"463-100",463,100,3,0,4,1.274532583,6.66,38.71038679,-99,-99,-99,-99
2016,"June",24,"463-120",463,120,3,0,4,1.580023476,6.65,28.60777066,-99,-99,-99,-99
2016,"June",20,"610-20",610,20,0,1,3,0.257488274,6.54,10.71646511,-99,-99,-99,-99
2016,"June",20,"610-40",610,40,0,1,3,0.30044465,6.56,9.924072167,-99,-99,-99,-99
2016,"June",20,"610-60",610,60,0,1,3,0.409051995,6.7,7.355398362,-99,-99,-99,-99
2016,"June",20,"610-80",610,80,0,1,3,0.242790099,6.94,4.324495337,-99,-99,-99,-99
2016,"June",20,"610-100",610,100,0,1,3,0.654621681,6.59,19.30072205,-99,-99,-99,-99
2016,"June",20,"610-120",610,120,0,1,3,0.736280591,6.49,22.02127117,-99,-99,-99,-99
2016,"June",20,"613-20",613,20,3,1,3,0.513681162,6.57,54.66810838,-99,-99,-99,-99
2016,"June",20,"613-40",613,40,3,1,3,0.775137995,6.64,30.28857092,-99,-99,-99,-99
2016,"June",20,"613-60",613,60,3,1,3,0.101280194,7.07,7.883660327,-99,-99,-99,-99
2016,"June",20,"613-80",613,80,3,1,3,0.938296503,6.81,15.8868291,-99,-99,-99,-99
2016,"June",20,"613-100",613,100,3,1,3,0.313985316,6.8,94.22081201,-99,-99,-99,-99
2016,"June",20,"613-120",613,120,3,1,3,-99,-99,34.55136359,-99,-99,-99,-99
2016,"June",21,"620-20",620,20,0,1,3,0.659326027,6.47,10.89659683,-99,-99,-99,-99
2016,"June",21,"620-40",620,40,0,1,3,0.491519369,6.7,5.515454654,-99,-99,-99,-99
2016,"June",21,"620-60",620,60,0,1,3,0.187040968,7.08,1.573747086,-99,-99,-99,-99
2016,"June",21,"620-80",620,80,0,1,3,0.187040968,7.07,4.879425407,-99,-99,-99,-99
2016,"June",21,"620-100",620,100,0,1,3,1.0243293,6.7,14.52865858,-99,-99,-99,-99
2016,"June",21,"620-120",620,120,0,1,3,0.717836212,6.69,18.61263585,-99,-99,-99,-99
2016,"June",21,"623-20",623,20,3,1,3,0.629447094,6.37,16.72128572,-99,-99,-99,-99
2016,"June",21,"623-40",623,40,3,1,3,0.751910846,6.43,13.52440188,-99,-99,-99,-99
2016,"June",21,"623-60",623,60,3,1,3,0.518845978,6.77,10.15177311,-99,-99,-99,-99
2016,"June",21,"623-80",623,80,3,1,3,0.850894366,6.63,29.15733126,-99,-99,-99,-99
2016,"June",21,"623-100",623,100,3,1,3,0.624600607,6.72,51.24210566,-99,-99,-99,-99
2016,"June",21,"623-120",623,120,3,1,3,0.751910846,6.75,69.62971963,-99,-99,-99,-99
2016,"June",22,"630-20",630,20,0,1,3,0.442807326,6.33,21.71390101,-99,-99,-99,-99
2016,"June",22,"630-40",630,40,0,1,3,0.410081662,6.32,15.98221785,-99,-99,-99,-99
2016,"June",22,"630-60",630,60,0,1,3,0.504545525,6.46,14.73192422,-99,-99,-99,-99
2016,"June",22,"630-80",630,80,0,1,3,0.540642723,6.52,27.68440431,-99,-99,-99,-99
2016,"June",22,"630-100",630,100,0,1,3,0.524291218,6.59,36.51372507,-99,-99,-99,-99
2016,"June",22,"630-120",630,120,0,1,3,0.385651292,6.68,20.55492096,-99,-99,-99,-99
2016,"June",22,"633-20",633,20,3,1,3,0.691214112,6.54,31.17539271,-99,-99,-99,-99
2016,"June",22,"633-40",633,40,3,1,3,0.650035444,6.64,29.1173251,-99,-99,-99,-99
2016,"June",22,"633-60",633,60,3,1,3,0.002810708,7.29,12.30157817,-99,-99,-99,-99
2016,"June",22,"633-80",633,80,3,1,3,0.574891544,6.72,52.79796898,-99,-99,-99,-99
2016,"June",22,"633-100",633,100,3,1,3,0.655045523,6.62,150.7755528,-99,-99,-99,-99
2016,"June",22,"633-120",633,120,3,1,3,0.478144589,6.64,130.3203503,-99,-99,-99,-99
2016,"July",-99,"310-10",310,10,0,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",18,"310-20",310,20,0,0,3,0.284297458,6.36,21.30077065,-99,5.043582899,132.3704682,8.479433308
2016,"July",18,"310-40",310,40,0,0,3,0.211185937,6.47,16.02543037,-99,4.522376144,134.1710876,8.594777654
2016,"July",18,"310-60",310,60,0,0,3,0.510595021,6.78,7.167387875,-99,-99,-99,-99
2016,"July",18,"310-80",310,80,0,0,3,0.657086798,6.9,17.57580555,-99,2.534987111,130.7542698,8.375902629
2016,"July",18,"310-100",310,100,0,0,3,0.663032939,6.66,56.53261125,-99,-99,-99,-99
2016,"July",18,"310-120",310,120,0,0,3,0.699856955,6.72,85.07228929,-99,1.739916186,123.8278649,7.932209946
2016,"July",-99,"311-10",311,10,1,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",18,"311-20",311,20,1,0,3,0.325430627,6.73,22.81920927,-99,5.057996803,134.9199485,8.642748301
2016,"July",18,"311-40",311,40,1,0,3,0.454167294,6.63,28.88135045,-99,4.703991329,136.9508147,8.77284183
2016,"July",18,"311-80",311,80,1,0,3,0.76583095,6.76,31.98500414,-99,2.805391943,127.6861753,8.179366173
2016,"July",18,"311-120",311,120,1,0,3,0.558727704,6.67,52.81054947,-99,2.101993445,125.9000861,8.064952601
2016,"July",-99,"312-10",312,10,2,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",18,"312-20",312,20,2,0,3,0.605914679,6.34,22.63049319,-99,4.422055374,137.577846,8.813008297
2016,"July",18,"312-40",312,40,2,0,3,0.356108265,6.56,14.33859894,-99,3.40558689,125.486536,8.038461348
2016,"July",18,"312-80",312,80,2,0,3,0.515215522,6.81,34.44411984,-99,2.615704971,132.3883515,8.480578876
2016,"July",18,"312-120",312,120,2,0,3,0.43809309,6.71,56.3003453,-99,1.75433009,128.8005251,8.250749359
2016,"July",-99,"313-10",313,10,3,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",18,"313-20",313,20,3,0,3,0.645354014,6.47,123.9158653,-99,3.816094866,141.6932281,9.07663206
2016,"July",18,"313-40",313,40,3,0,3,0.687360477,6.82,57.58361465,-99,1.195647185,130.1272385,8.335736162
2016,"July",18,"313-60",313,60,3,0,3,0.738726131,6.81,18.18840698,-99,-99,-99,-99
2016,"July",18,"313-80",313,80,3,0,3,0.719028943,7.29,137.6311694,-99,0,108.9311207,6.977952067
2016,"July",18,"313-100",313,100,3,0,3,0.611397751,6.71,166.1302009,-99,-99,-99,-99
2016,"July",18,"313-120",313,120,3,0,3,0.534119447,6.69,269.1866009,-99,0,87.23538965,5.588163675
2016,"July",-99,"320-10",320,10,0,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",20,"320-20",320,20,0,0,3,1.134244344,6.67,27.13396835,-99,4.99861152,137.7130881,8.821671653
2016,"July",20,"320-40",320,40,0,0,3,1.275585819,6.97,10.82759335,-99,3.424613243,132.137986,8.464540928
2016,"July",20,"320-60",320,60,0,0,3,1.255767602,7.22,5.088333043,-99,-99,-99,-99
2016,"July",20,"320-80",320,80,0,0,3,1.901604021,6.95,37.40305208,-99,2.005132013,126.1605109,8.08163493
2016,"July",20,"320-100",320,100,0,0,3,1.445815734,7,41.71646297,-99,-99,-99,-99
2016,"July",20,"320-120",320,120,0,0,3,2.072632631,6.95,49.50484077,-99,1.036517689,120.2232731,7.70130646
2016,"July",-99,"321-10",321,10,1,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",20,"321-20",321,20,1,0,3,1.217050106,6.79,19.12794137,-99,4.616354795,147.066026,9.42080355
2016,"July",20,"321-40",321,40,1,0,3,1.188797399,6.52,12.48222172,-99,3.978107142,139.0867449,8.90966557
2016,"July",20,"321-80",321,80,1,0,3,1.77222252,7.01,23.82965817,-99,2.357984374,132.0273334,8.457452728
2016,"July",20,"321-120",321,120,1,0,3,1.575851142,6.65,29.31540666,-99,1.877424827,130.3099829,8.347442432
2016,"July",-99,"322-10",322,10,2,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",20,"322-20",322,20,2,0,3,1.326510532,6.48,23.17176408,-99,4.607129897,143.2971318,9.179375161
2016,"July",20,"322-40",322,40,2,0,3,1.090700726,6.45,13.89941464,-99,4.292390048,136.0405606,8.714532639
2016,"July",20,"322-80",322,80,2,0,3,1.491810854,6.75,18.79652104,-99,2.857107545,137.7503596,8.824059199
2016,"July",20,"322-120",322,120,2,0,3,1.717581821,6.58,35.56292725,-99,2.474857793,131.7257799,8.438135769
2016,"July",-99,"323-10",323,10,3,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",20,"323-20",323,20,3,0,3,1.073754988,6.71,13.65455932,-99,6.392207781,152.5857752,9.774388479
2016,"July",20,"323-40",323,40,3,0,3,1.032533555,6.73,10.70640233,-99,4.935342083,123.0906236,7.884983631
2016,"July",20,"323-60",323,60,3,0,3,1.057072528,6.97,5.141508694,-99,-99,-99,-99
2016,"July",20,"323-80",323,80,3,0,3,1.468633244,6.76,18.18561938,-99,3.096226632,108.1824744,6.929995172
2016,"July",20,"323-100",323,100,3,0,3,1.588237313,6.84,19.72894988,-99,-99,-99,-99
2016,"July",20,"323-120",323,120,3,0,3,1.551367835,6.83,24.78187331,-99,3.311490609,130.6672264,8.370326786
2016,"July",-99,"330-10",330,10,0,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",20,"330-20",330,20,0,0,3,0.932613122,6.73,16.63734231,-99,4.31567718,126.3423748,8.093284799
2016,"July",20,"330-40",330,40,0,0,3,1.275585819,6.68,16.7090676,-99,4.292390048,133.0741489,8.524509791
2016,"July",20,"330-60",330,60,0,0,3,1.30590112,6.8,8.96768223,-99,-99,-99,-99
2016,"July",20,"330-80",330,80,0,0,3,1.704186933,6.87,24.88822461,-99,3.418270629,120.0951184,7.693097111
2016,"July",20,"330-100",330,100,0,0,3,1.857460021,6.87,31.84063172,-99,-99,-99,-99
2016,"July",20,"330-120",330,120,0,0,3,1.977521014,6.87,48.76038167,-99,2.152245817,109.2980959,7.001459819
2016,"July",-99,"331-10",331,10,1,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",21,"331-20",331,20,1,0,3,1.533656035,6.4,20.56437855,-99,4.917734739,129.5135596,8.296425029
2016,"July",21,"331-40",331,40,1,0,3,1.315343163,6.47,21.46766223,-99,4.784259714,131.4661769,8.421506082
2016,"July",21,"331-80",331,80,1,0,3,1.94578906,6.65,31.91113888,-99,2.804285514,116.7415402,7.478273091
2016,"July",21,"331-120",331,120,1,0,3,1.788203186,6.6,68.92443231,-99,1.918806518,117.0134519,7.495691255
2016,"July",-99,"332-10",332,10,2,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",21,"332-20",332,20,2,0,3,1.521925954,6.32,26.20693801,-99,5.292600767,141.1408642,9.041248648
2016,"July",21,"332-40",332,40,2,0,3,1.387970339,6.49,16.398842,-99,5.07279296,137.3631931,8.799258028
2016,"July",21,"332-80",332,80,2,0,3,1.991127597,6.64,38.75570576,-99,3.066691733,119.3621876,7.646146916
2016,"July",21,"332-120",332,120,2,0,3,1.858185592,6.62,77.50681268,-99,1.77226798,110.1082362,7.053355912
2016,"July",-99,"333-10",333,10,3,0,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",21,"333-20",333,20,3,0,3,1.694633357,6.53,23.30505029,-99,5.171621276,140.9036408,9.026052555
2016,"July",21,"333-40",333,40,3,0,3,1.25612368,6.36,21.96079347,-99,4.675207779,130.9928491,8.391185574
2016,"July",21,"333-60",333,60,3,0,3,1.630810604,6.66,13.23853454,-99,-99,-99,-99
2016,"July",21,"333-80",333,80,3,0,3,2.069051572,6.64,44.96963364,-99,2.724200499,119.9586031,7.684352189
2016,"July",21,"333-100",333,100,3,0,3,2.286225679,6.65,78.2725886,-99,-99,-99,-99
2016,"July",21,"333-120",333,120,3,0,3,2.20012256,6.64,137.0879731,-99,1.144651373,103.7658666,6.64707545
2016,"July",-99,"440-10",440,10,0,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",21,"440-20",440,20,0,0,4,0.916896184,6.36,39.40294053,-99,4.716102255,107.1552522,6.86419322
2016,"July",21,"440-40",440,40,0,0,4,1.760953851,6.57,123.9061956,-99,2.683874002,109.4491579,7.011136576
2016,"July",21,"440-60",440,60,0,0,4,2.412460505,6.75,177.2283825,-99,-99,-99,-99
2016,"July",21,"440-80",440,80,0,0,4,1.163289893,6.86,39.51436922,-99,0.58803212,88.09121722,5.642986406
2016,"July",21,"440-100",440,100,0,0,4,2.900593622,6.72,226.3494706,-99,-99,-99,-99
2016,"July",21,"440-120",440,120,0,0,4,2.526195057,6.85,223.4001664,-99,0.294955044,114.3066432,7.322298094
2016,"July",-99,"441-10",441,10,1,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",21,"441-20",441,20,1,0,4,0.909883356,6.49,9.940719319,-99,4.536620944,107.6151523,6.893653571
2016,"July",21,"441-40",441,40,1,0,4,1.569391523,6.53,93.19217966,-99,2.700345388,105.3257225,6.746996933
2016,"July",21,"441-80",441,80,1,0,4,0.960122914,7.01,84.3561212,-99,0.380719847,101.8926968,6.527083656
2016,"July",21,"441-120",441,120,1,0,4,2.133580803,6.7,54.30119417,-99,0.269963976,93.91661877,6.016150853
2016,"July",-99,"442-10",442,10,2,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",21,"442-20",442,20,2,0,4,0.780363278,6.35,22.71471528,-99,4.641697028,118.0384361,7.561349848
2016,"July",21,"442-40",442,40,2,0,4,1.47589596,6.56,82.03271437,-99,2.039786009,100.0754759,6.410675845
2016,"July",21,"442-80",442,80,2,0,4,1.960786021,6.6,74.48875461,-99,1.322996726,92.8994674,5.950994018
2016,"July",21,"442-120",442,120,2,0,4,1.901482894,6.61,226.2522668,-99,1.502478036,102.6155568,6.573388733
2016,"July",-99,"443-10",443,10,3,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",21,"443-20",443,20,3,0,4,1.128106692,6.34,23.27897123,-99,5.129022864,121.4345356,7.778897695
2016,"July",21,"443-40",443,40,3,0,4,1.172255825,6.38,14.45002524,-99,3.546633844,113.3734152,7.262517236
2016,"July",21,"443-60",443,60,3,0,4,1.199570381,6.64,12.4514212,-99,-99,-99,-99
2016,"July",21,"443-80",443,80,3,0,4,1.843973365,6.52,32.3094372,-99,2.70432124,107.8512568,6.908777985
2016,"July",21,"443-100",443,100,3,0,4,1.916138371,6.55,32.1363671,-99,-99,-99,-99
2016,"July",21,"443-120",443,120,3,0,4,1.643379902,6.52,40.631027,-99,2.32093553,100.3350789,6.427305532
2016,"July",-99,"450-10",450,10,0,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",22,"450-20",450,20,0,0,4,0.002356221,6.52,5.17185548,-99,4.651920647,98.24930313,6.293694597
2016,"July",22,"450-40",450,40,0,0,4,0.420300656,6.8,37.64782555,-99,3.008757893,98.24482722,6.293407879
2016,"July",22,"450-60",450,60,0,0,4,0.604630673,6.64,84.77984902,-99,-99,-99,-99
2016,"July",22,"450-80",450,80,0,0,4,1.615241586,6.92,1.552226309,-99,0.286435362,96.42872528,6.177071748
2016,"July",22,"450-100",450,100,0,0,4,1.438249599,6.97,137.1876277,-99,-99,-99,-99
2016,"July",22,"450-120",450,120,0,0,4,1.251268151,7.12,216.7399755,-99,0.412526662,95.22694247,6.100087765
2016,"July",-99,"451-10",451,10,1,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",22,"451-20",451,20,1,0,4,1.105571793,6.68,3.809857388,-99,3.149048663,98.34329732,6.299715691
2016,"July",22,"451-40",451,40,1,0,4,1.627787475,6.68,26.8843309,-99,1.637656998,100.7849082,6.456120766
2016,"July",22,"451-80",451,80,1,0,4,1.678953092,6.94,27.98929822,-99,0.786256732,98.204544,6.29082741
2016,"July",22,"451-120",451,120,1,0,4,1.383672107,6.76,83.50529439,-99,0.417638471,100.4290731,6.433326626
2016,"July",-99,"452-10",452,10,2,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",22,"452-20",452,20,2,0,4,1.023257176,6.51,6.037015747,-99,4.211737054,107.5782261,6.891288141
2016,"July",22,"452-40",452,40,2,0,4,0.999779331,6.55,11.42008797,-99,3.701692065,112.1291112,7.182809425
2016,"July",22,"452-80",452,80,2,0,4,1.856612877,6.64,36.84758543,-99,2.362965963,102.656959,6.576040881
2016,"July",22,"452-120",452,120,2,0,4,1.959940394,6.65,54.76819456,-99,2.007411216,107.7304071,6.901036578
2016,"July",-99,"453-10",453,10,3,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",22,"453-20",453,20,3,0,4,1.167101037,6.4,6.806783151,-99,4.488910723,105.560708,6.762049667
2016,"July",22,"453-40",453,40,3,0,4,1.09705079,6.48,11.70626656,-99,3.086271956,103.6116215,6.637194795
2016,"July",22,"453-60",453,60,3,0,4,1.653172348,6.61,19.43573822,-99,-99,-99,-99
2016,"July",22,"453-80",453,80,3,0,4,1.814014329,6.72,12.69464261,-99,1.799307308,98.67187179,6.320763564
2016,"July",22,"453-100",453,100,3,0,4,1.900211769,6.7,35.52003476,-99,-99,-99,-99
2016,"July",22,"453-120",453,120,3,0,4,1.786159686,6.73,34.93707838,-99,1.49269683,100.3693191,6.429498896
2016,"July",-99,"460-10",460,10,0,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",22,"460-20",460,20,0,0,4,0.559613297,6.52,17.33709525,-99,3.799412527,96.09562801,6.155734153
2016,"July",22,"460-40",460,40,0,0,4,1.394419352,6.75,47.69587373,-99,0.747581983,96.10008325,6.156019548
2016,"July",22,"460-60",460,60,0,0,4,1.483457545,6.81,27.17315929,-99,-99,-99,-99
2016,"July",22,"460-80",460,80,0,0,4,1.232054617,6.78,86.24386448,-99,0.520907198,97.18159329,6.22529908
2016,"July",22,"460-100",460,100,0,0,4,1.786159686,6.73,41.90075734,-99,-99,-99,-99
2016,"July",22,"460-120",460,120,0,0,4,1.590439148,6.73,103.07673,-99,0.247983905,96.50439648,6.181919105
2016,"July",-99,"461-10",461,10,1,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",22,"461-20",461,20,1,0,4,0.325591435,6.48,3.574025033,-99,6.435006501,112.7560061,7.222967152
2016,"July",22,"461-40",461,40,1,0,4,0.961840542,6.51,11.44128639,-99,3.022894372,95.63785187,6.126409861
2016,"July",22,"461-80",461,80,1,0,4,1.69199384,6.66,41.95905297,-99,1.616026184,95.07203612,6.090164751
2016,"July",22,"461-120",461,120,1,0,4,1.530086495,6.68,48.27883011,-99,1.393919153,100.1498984,6.415443213
2016,"July",-99,"462-10",462,10,2,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",22,"462-20",462,20,2,0,4,0.668610159,6.57,5.087061824,-99,3.141655972,103.4434362,6.62642115
2016,"July",22,"462-40",462,40,2,0,4,1.176166133,6.45,16.74883926,-99,5.263377638,110.6943428,7.090900814
2016,"July",22,"462-80",462,80,2,0,4,1.530086495,6.62,29.23205524,-99,1.690252185,94.24893013,6.037438104
2016,"July",22,"462-120",462,120,2,0,4,1.449420757,6.72,63.72717423,-99,1.691965092,108.7830439,6.968466543
2016,"July",-99,"463-10",463,10,3,0,4,-99,-99,-99,-99,-99,-99,-99
2016,"July",22,"463-20",463,20,3,0,4,0.925341422,6.41,15.56967749,-99,5.015006022,110.887032,7.103244129
2016,"July",22,"463-40",463,40,3,0,4,1.055420825,6.47,14.2103292,-99,3.040023449,101.0643368,6.474020449
2016,"July",22,"463-60",463,60,3,0,4,1.383672107,6.58,16.91842657,-99,-99,-99,-99
2016,"July",22,"463-80",463,80,3,0,4,1.627787475,6.6,37.21590787,-99,1.681687646,92.78204164,5.943471941
2016,"July",22,"463-100",463,100,3,0,4,1.590439148,6.6,36.79193959,-99,-99,-99,-99
2016,"July",22,"463-120",463,120,3,0,4,1.460678684,6.7,28.80808696,-99,1.705097385,104.4079961,6.688209074
2016,"July",-99,"610-10",610,10,0,1,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",18,"610-20",610,20,0,1,3,0.289466095,6.47,12.46885808,-99,5.302456608,142.0363629,9.09861264
2016,"July",18,"610-40",610,40,0,1,3,0.075623297,6.68,9.983612463,-99,5.091437059,136.9519324,8.772913428
2016,"July",18,"610-60",610,60,0,1,3,0.129836676,7.01,4.931828151,-99,-99,-99,-99
2016,"July",18,"610-80",610,80,0,1,3,0.003903805,7.34,3.282739938,-99,3.572211616,122.390499,7.840134944
2016,"July",18,"610-100",610,100,0,1,3,0.41879799,6.63,18.37421974,-99,-99,-99,-99
2016,"July",18,"610-120",610,120,0,1,3,0.255167066,6.74,21.16141109,-99,2.878038017,125.0506319,8.010538136
2016,"July",-99,"613-10",613,10,3,1,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",18,"613-20",613,20,3,1,3,0.616930441,6.52,34.88832846,-99,5.210784181,150.4895499,9.640108163
2016,"July",18,"613-40",613,40,3,1,3,0.579228148,6.66,26.57030429,-99,3.545690033,138.7436101,8.88768499
2016,"July",18,"613-60",613,60,3,1,3,0.352914652,7.03,6.607046282,-99,-99,-99,-99
2016,"July",18,"613-80",613,80,3,1,3,0.411320033,7.3,20.22073401,-99,2.044337831,138.3915337,8.865131627
2016,"July",18,"613-100",613,100,3,1,3,0.83802417,6.8,55.34805493,-99,-99,-99,-99
2016,"July",18,"613-120",613,120,3,1,3,0.430270605,6.87,67.48975722,-99,1.12761356,128.9715337,8.26170385
2016,"July",-99,"620-10",620,10,0,1,3,-99,-99,-99,-99,-99,-99,-99
2016,"July",18,"620-20",620,20,0,1,3,0.325430627,6.41,13.77535402,-99,5.917065459,144.6607293,9.266724697
2016,"July",18,"620-40",620,40,0,1,3,0.173217995,6.55,6.784149065,-99,4.565617854,141.4842177,9.063243238
2016,"July",18,"620-60",620,60,0,1,3,0.156876183,7.23,3.959214504,-99,-99,-99,-99
2016,"July",18,"620-80",620,80,0,1,3,0.1965016,7.19,4.809888529,-99,2.733898981,131.5310733,8.425663225
2016,"July",18,"620-100",620,100,0,1,3,0.492523689,6.79,14.05987981,-99,-99,-99,-99
2016,"July",18,"620-120",620,120,0,1,3,0.628146474,6.75,15.51734861,-99,2.33319246,131.9591535,8.453085251
2016,"July",-99,"623-10",623,10,3,1,3,-99,-99,-99,-99,-99,-99,-99
